station_id,station_name,management_area,obs_date,rainfall_mm,data_quality_flag
23083,Edinburgh,Northern Adelaide Plains,2025-05-04,8.4,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-05,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-06,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-07,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-08,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-12,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-13,9.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-14,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-16,4.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-18,5.9,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-20,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-21,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-22,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-23,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-24,25.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-25,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-26,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-27,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-28,4.6,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-29,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-30,39.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-05-31,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-01,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-02,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-03,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-04,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-05,16.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-06,15.6,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-07,14.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-08,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-12,10.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-13,32.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-14,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-16,4.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-18,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-19,9.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-20,44.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-21,17.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-22,27.2,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-23,14.6,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-24,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-25,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-26,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-27,20.6,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-28,10.4,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-29,17.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-06-30,37.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-01,12.3,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-02,44.4,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-03,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-04,20.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-05,59.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-06,13.3,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-07,5.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-08,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-09,20.9,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-12,20.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-13,5.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-14,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-15,19.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-16,7.6,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-18,5.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-20,26.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-21,7.4,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-22,7.2,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-23,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-24,5.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-25,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-26,10.6,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-27,5.3,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-28,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-29,17.4,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-30,20.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-07-31,4.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-01,47.9,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-02,28.4,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-03,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-04,12.4,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-05,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-06,11.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-07,12.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-08,25.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-09,5.9,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-11,7.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-12,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-13,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-14,39.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-16,11.3,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-17,17.9,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-18,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-20,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-21,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-22,13.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-23,7.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-24,9.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-25,11.2,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-26,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-27,4.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-28,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-29,24.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-30,6.2,measured
23083,Edinburgh,Northern Adelaide Plains,2025-08-31,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-01,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-02,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-03,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-04,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-05,5.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-06,15.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-07,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-08,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-12,8.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-13,12.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-14,3.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-16,12.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-18,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-20,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-21,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-22,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-23,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-24,16.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-25,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-26,2.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-27,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-28,4.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-29,10.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-09-30,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-01,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-02,4.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-03,7.9,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-04,3.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-05,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-06,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-07,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-08,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-10,0.2,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-11,4.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-12,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-13,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-14,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-16,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-18,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-19,1.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-20,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-21,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-22,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-23,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-24,1.3,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-25,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-26,1.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-27,0.5,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-28,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-29,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-30,5.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-10-31,1.2,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-01,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-02,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-03,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-04,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-05,7.9,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-06,0.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-07,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-08,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-12,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-13,0.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-14,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-16,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-18,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-19,6.1,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-20,3.3,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-21,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-22,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-23,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-24,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-25,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-26,2.4,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-27,2.3,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-28,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-29,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-11-30,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-01,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-02,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-03,0.4,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-04,4.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-05,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-06,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-07,4.2,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-08,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-12,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-13,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-14,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-16,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-18,0.3,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-20,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-21,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-22,3.2,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-23,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-24,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-25,4.8,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-26,9.7,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-27,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-28,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-29,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-30,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2025-12-31,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-01,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-02,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-03,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-04,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-05,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-06,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-07,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-08,0.3,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-09,10.8,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-12,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-13,0.7,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-14,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-16,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-17,1.4,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-18,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-20,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-21,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-22,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-23,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-24,0.4,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-25,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-26,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-27,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-28,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-29,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-30,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-01-31,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-01,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-02,1.1,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-03,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-04,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-05,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-06,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-07,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-08,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-12,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-13,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-14,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-16,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-18,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-20,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-21,0.9,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-22,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-23,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-24,0.6,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-25,5.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-26,4.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-27,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-02-28,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-01,1.4,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-02,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-03,1.2,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-04,7.8,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-05,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-06,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-07,1.5,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-08,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-10,1.9,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-12,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-13,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-14,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-16,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-18,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-20,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-21,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-22,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-23,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-24,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-25,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-26,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-27,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-28,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-29,1.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-30,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-03-31,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-01,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-02,8.2,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-03,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-04,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-05,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-06,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-07,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-08,1.5,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-10,2.8,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-11,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-12,0.5,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-13,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-14,16.6,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-16,10.5,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-18,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-20,3.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-21,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-22,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-23,6.6,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-24,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-25,1.8,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-26,13.4,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-27,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-28,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-29,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-04-30,3.4,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-01,3.1,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-02,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-03,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-04,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-05,11.9,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-06,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-07,9.1,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-08,4.4,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-09,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-10,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-11,6.3,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-12,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-13,32.8,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-14,7.2,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-15,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-16,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-17,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-18,11.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-19,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-20,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-21,4.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-22,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-23,13.9,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-24,0.0,measured
23083,Edinburgh,Northern Adelaide Plains,2026-05-25,0.0,measured
